id,date,home_team_score,period,postseason,season,status,time,visitor_team_score,home_team.id,home_team.abbreviation,home_team.city,home_team.conference,home_team.division,home_team.full_name,home_team.name,visitor_team.id,visitor_team.abbreviation,visitor_team.city,visitor_team.conference,visitor_team.division,visitor_team.full_name,visitor_team.name
62613,2019-10-26T00:00:00.000Z,110,4,False,2019,Final,     ,99,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
62617,2019-10-26T00:00:00.000Z,113,4,False,2019,Final,     ,81,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
62615,2019-10-26T00:00:00.000Z,126,4,False,2019,Final,     ,123,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
62618,2019-10-26T00:00:00.000Z,130,4,False,2019,Final,     ,122,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,13,LAC,LA,West,Pacific,LA Clippers,Clippers
62625,2019-10-28T00:00:00.000Z,105,4,False,2019,Final,     ,98,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
62644,2019-10-30T00:00:00.000Z,158,4,False,2019,Final,     ,159,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
62628,2019-10-28T00:00:00.000Z,116,4,False,2019,Final,     ,112,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
62650,2019-10-31T00:00:00.000Z,122,4,False,2019,Final,     ,107,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
62651,2019-10-31T00:00:00.000Z,103,4,False,2019,Final,     ,97,13,LAC,LA,West,Pacific,LA Clippers,Clippers,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
62653,2019-11-01T00:00:00.000Z,102,4,False,2019,Final,     ,95,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
62652,2019-11-01T00:00:00.000Z,123,4,False,2019,Final,     ,116,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
62667,2019-11-02T00:00:00.000Z,128,4,False,2019,Final,     ,129,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
62668,2019-11-03T00:00:00.000Z,108,4,False,2019,Final,     ,95,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
62663,2019-11-02T00:00:00.000Z,109,4,False,2019,Final,     ,131,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
62672,2019-11-03T00:00:00.000Z,111,4,False,2019,Final,     ,131,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
62689,2019-11-06T00:00:00.000Z,124,4,False,2019,Final,     ,120,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
62679,2019-11-04T00:00:00.000Z,127,4,False,2019,Final,     ,118,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
62675,2019-11-04T00:00:00.000Z,135,4,False,2019,Final,     ,125,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
62680,2019-11-05T00:00:00.000Z,122,5,False,2019,Final,     ,120,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
62683,2019-11-05T00:00:00.000Z,112,4,False,2019,Final,     ,118,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
62697,2019-11-07T00:00:00.000Z,107,4,False,2019,Final,     ,101,13,LAC,LA,West,Pacific,LA Clippers,Clippers,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
62691,2019-11-06T00:00:00.000Z,137,4,False,2019,Final,     ,121,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
62729,2019-11-12T00:00:00.000Z,111,4,False,2019,Final,     ,85,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
62700,2019-11-08T00:00:00.000Z,118,4,False,2019,Final,     ,86,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
62704,2019-11-08T00:00:00.000Z,104,4,False,2019,Final,     ,122,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
62710,2019-11-09T00:00:00.000Z,110,4,False,2019,Final,     ,115,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
62719,2019-11-10T00:00:00.000Z,87,4,False,2019,Final,     ,108,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
62727,2019-11-11T00:00:00.000Z,108,4,False,2019,Final,     ,122,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
62721,2019-11-10T00:00:00.000Z,124,5,False,2019,Final,     ,113,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
62725,2019-11-11T00:00:00.000Z,109,4,False,2019,Final,     ,113,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
62731,2019-11-12T00:00:00.000Z,117,4,False,2019,Final,     ,108,16,MIA,Miami,East,Southeast,Miami Heat,Heat,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
62738,2019-11-13T00:00:00.000Z,112,4,False,2019,Final,     ,97,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
62756,2019-11-15T00:00:00.000Z,100,4,False,2019,Final,     ,105,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
62757,2019-11-15T00:00:00.000Z,99,4,False,2019,Final,     ,97,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
62775,2019-11-18T00:00:00.000Z,101,4,False,2019,Final,     ,115,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
62762,2019-11-16T00:00:00.000Z,105,4,False,2019,Final,     ,125,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
62758,2019-11-16T00:00:00.000Z,111,4,False,2019,Final,     ,117,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
62769,2019-11-17T00:00:00.000Z,114,4,False,2019,Final,     ,131,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
62783,2019-11-19T00:00:00.000Z,112,4,False,2019,Final,     ,107,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
62779,2019-11-18T00:00:00.000Z,102,4,False,2019,Final,     ,112,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
62791,2019-11-20T00:00:00.000Z,142,4,False,2019,Final,     ,94,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
62796,2019-11-21T00:00:00.000Z,121,4,False,2019,Final,     ,124,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
62787,2019-11-20T00:00:00.000Z,127,4,False,2019,Final,     ,135,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
62820,2019-11-24T00:00:00.000Z,106,4,False,2019,Final,     ,113,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
62799,2019-11-22T00:00:00.000Z,125,4,False,2019,Final,     ,118,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
62805,2019-11-22T00:00:00.000Z,96,4,False,2019,Final,     ,92,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
62810,2019-11-23T00:00:00.000Z,111,4,False,2019,Final,     ,106,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
62815,2019-11-23T00:00:00.000Z,108,4,False,2019,Final,     ,109,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
62832,2019-11-25T00:00:00.000Z,104,4,False,2019,Final,     ,114,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
62835,2019-11-26T00:00:00.000Z,117,4,False,2019,Final,     ,104,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
62825,2019-11-25T00:00:00.000Z,126,4,False,2019,Final,     ,114,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
62844,2019-11-27T00:00:00.000Z,111,4,False,2019,Final,     ,102,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
62870,2019-12-01T00:00:00.000Z,100,4,False,2019,Final,     ,114,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
62836,2019-11-27T00:00:00.000Z,121,4,False,2019,Final,     ,110,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
62853,2019-11-29T00:00:00.000Z,110,4,False,2019,Final,     ,119,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
62846,2019-11-27T00:00:00.000Z,132,4,False,2019,Final,     ,140,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
62854,2019-11-29T00:00:00.000Z,95,4,False,2019,Final,     ,101,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
62863,2019-11-30T00:00:00.000Z,100,5,False,2019,Final,     ,97,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
62874,2019-12-01T00:00:00.000Z,130,4,False,2019,Final,     ,110,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
62879,2019-12-02T00:00:00.000Z,104,4,False,2019,Final,     ,117,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
62881,2019-12-02T00:00:00.000Z,106,4,False,2019,Final,     ,113,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
62908,2019-12-06T00:00:00.000Z,98,4,False,2019,Final,     ,100,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
62882,2019-12-03T00:00:00.000Z,94,4,False,2019,Final,     ,127,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
62909,2019-12-06T00:00:00.000Z,139,5,False,2019,Final,     ,127,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
62883,2019-12-03T00:00:00.000Z,120,4,False,2019,Final,     ,127,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
62894,2019-12-04T00:00:00.000Z,106,4,False,2019,Final,     ,99,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
62895,2019-12-04T00:00:00.000Z,100,4,False,2019,Final,     ,107,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
62924,2019-12-08T00:00:00.000Z,96,4,False,2019,Final,     ,108,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
62916,2019-12-07T00:00:00.000Z,115,4,False,2019,Final,     ,109,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
62919,2019-12-08T00:00:00.000Z,107,4,False,2019,Final,     ,122,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
62937,2019-12-10T00:00:00.000Z,135,5,False,2019,Final,     ,121,16,MIA,Miami,East,Southeast,Miami Heat,Heat,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
62927,2019-12-09T00:00:00.000Z,110,4,False,2019,Final,     ,88,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
62931,2019-12-09T00:00:00.000Z,103,4,False,2019,Final,     ,105,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
62951,2019-12-12T00:00:00.000Z,111,4,False,2019,Final,     ,122,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
62939,2019-12-11T00:00:00.000Z,110,4,False,2019,Final,     ,116,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
62944,2019-12-11T00:00:00.000Z,136,4,False,2019,Final,     ,102,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
62948,2019-12-11T00:00:00.000Z,94,4,False,2019,Final,     ,93,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
62950,2019-12-12T00:00:00.000Z,109,5,False,2019,Final,     ,117,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
62955,2019-12-13T00:00:00.000Z,116,4,False,2019,Final,     ,109,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
62996,2019-12-18T00:00:00.000Z,103,4,False,2019,Final,     ,109,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
62969,2019-12-14T00:00:00.000Z,107,4,False,2019,Final,     ,115,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
62957,2019-12-13T00:00:00.000Z,110,4,False,2019,Final,     ,113,16,MIA,Miami,East,Southeast,Miami Heat,Heat,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
62975,2019-12-15T00:00:00.000Z,111,4,False,2019,Final,     ,105,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
62977,2019-12-16T00:00:00.000Z,119,4,False,2019,Final,     ,133,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
63002,2019-12-19T00:00:00.000Z,117,4,False,2019,Final,     ,122,13,LAC,LA,West,Pacific,LA Clippers,Clippers,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
63003,2019-12-20T00:00:00.000Z,114,4,False,2019,Final,     ,107,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
63035,2019-12-23T00:00:00.000Z,94,4,False,2019,Final,     ,102,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
63012,2019-12-20T00:00:00.000Z,106,4,False,2019,Final,     ,102,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
63013,2019-12-21T00:00:00.000Z,122,4,False,2019,Final,     ,112,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
63041,2019-12-25T00:00:00.000Z,106,4,False,2019,Final,     ,111,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,13,LAC,LA,West,Pacific,LA Clippers,Clippers
63043,2019-12-26T00:00:00.000Z,132,4,False,2019,Final,     ,102,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
63054,2019-12-27T00:00:00.000Z,105,4,False,2019,Final,     ,96,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
63059,2019-12-28T00:00:00.000Z,100,4,False,2019,Final,     ,107,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
63064,2019-12-28T00:00:00.000Z,136,4,False,2019,Final,     ,109,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
62624,2019-10-28T00:00:00.000Z,96,4,False,2019,Final,     ,94,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
62623,2019-10-27T00:00:00.000Z,120,4,False,2019,Final,     ,101,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
62635,2019-10-29T00:00:00.000Z,112,4,False,2019,Final,     ,97,16,MIA,Miami,East,Southeast,Miami Heat,Heat,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
62629,2019-10-28T00:00:00.000Z,129,4,False,2019,Final,     ,112,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
62657,2019-11-01T00:00:00.000Z,110,5,False,2019,Final,     ,119,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
62637,2019-10-29T00:00:00.000Z,120,4,False,2019,Final,     ,91,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
62638,2019-10-30T00:00:00.000Z,117,4,False,2019,Final,     ,111,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
62640,2019-10-30T00:00:00.000Z,117,4,False,2019,Final,     ,95,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
62692,2019-11-06T00:00:00.000Z,107,4,False,2019,Final,     ,106,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
62661,2019-11-02T00:00:00.000Z,113,4,False,2019,Final,     ,109,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
62722,2019-11-10T00:00:00.000Z,104,4,False,2019,Final,     ,113,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
62703,2019-11-08T00:00:00.000Z,125,5,False,2019,Final,     ,119,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
62754,2019-11-15T00:00:00.000Z,116,4,False,2019,Final,     ,137,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
62726,2019-11-11T00:00:00.000Z,116,4,False,2019,Final,     ,122,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
62732,2019-11-12T00:00:00.000Z,120,4,False,2019,Final,     ,102,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
62743,2019-11-13T00:00:00.000Z,106,4,False,2019,Final,     ,114,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
62746,2019-11-14T00:00:00.000Z,124,4,False,2019,Final,     ,115,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
62759,2019-11-16T00:00:00.000Z,83,4,False,2019,Final,     ,102,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
