id,date,home_team_score,period,postseason,season,status,time,visitor_team_score,home_team.id,home_team.abbreviation,home_team.city,home_team.conference,home_team.division,home_team.full_name,home_team.name,visitor_team.id,visitor_team.abbreviation,visitor_team.city,visitor_team.conference,visitor_team.division,visitor_team.full_name,visitor_team.name
9595,1999-11-11T00:00:00.000Z,106,4,False,1999,Final, ,123,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
9596,1999-11-12T00:00:00.000Z,95,4,False,1999,Final, ,104,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,16,MIA,Miami,East,Southeast,Miami Heat,Heat
9597,1999-11-13T00:00:00.000Z,95,4,False,1999,Final, ,103,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
9598,1999-11-14T00:00:00.000Z,93,4,False,1999,Final, ,88,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
9599,1999-11-15T00:00:00.000Z,92,4,False,1999,Final, ,100,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
9600,1999-11-25T00:00:00.000Z,99,4,False,1999,Final, ,107,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
9601,1999-11-26T00:00:00.000Z,112,4,False,1999,Final, ,114,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
9602,1999-11-26T00:00:00.000Z,91,4,False,1999,Final, ,88,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
9603,1999-11-27T00:00:00.000Z,89,4,False,1999,Final, ,86,16,MIA,Miami,East,Southeast,Miami Heat,Heat,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
9604,2000-01-24T00:00:00.000Z,83,4,False,1999,Final, ,82,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
9605,2000-01-25T00:00:00.000Z,116,4,False,1999,Final, ,107,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
9606,2000-01-26T00:00:00.000Z,95,4,False,1999,Final, ,92,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
9607,2000-01-27T00:00:00.000Z,102,4,False,1999,Final, ,90,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
9608,2000-01-28T00:00:00.000Z,91,4,False,1999,Final, ,88,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
9609,2000-01-29T00:00:00.000Z,89,4,False,1999,Final, ,106,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
9610,2000-01-29T00:00:00.000Z,99,4,False,1999,Final, ,99,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
9611,2000-01-31T00:00:00.000Z,83,4,False,1999,Final, ,80,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
9612,2000-02-01T00:00:00.000Z,112,4,False,1999,Final, ,108,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
9613,2000-02-04T00:00:00.000Z,94,4,False,1999,Final, ,67,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
9614,2000-02-05T00:00:00.000Z,94,4,False,1999,Final, ,102,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
9615,2000-02-06T00:00:00.000Z,94,4,False,1999,Final, ,80,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,16,MIA,Miami,East,Southeast,Miami Heat,Heat
9616,2000-02-09T00:00:00.000Z,97,4,False,1999,Final, ,106,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
9617,2000-03-03T00:00:00.000Z,87,4,False,1999,Final, ,89,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
9618,2000-03-04T00:00:00.000Z,99,4,False,1999,Final, ,92,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
9619,2000-03-05T00:00:00.000Z,92,4,False,1999,Final, ,100,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
9620,2000-03-06T00:00:00.000Z,100,4,False,1999,Final, ,92,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,16,MIA,Miami,East,Southeast,Miami Heat,Heat
9621,2000-03-07T00:00:00.000Z,101,4,False,1999,Final, ,108,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
9622,2000-03-08T00:00:00.000Z,103,4,False,1999,Final, ,67,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
9623,2000-03-09T00:00:00.000Z,101,4,False,1999,Final, ,82,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
9624,2000-03-10T00:00:00.000Z,96,4,False,1999,Final, ,88,16,MIA,Miami,East,Southeast,Miami Heat,Heat,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
9625,2000-03-12T00:00:00.000Z,97,4,False,1999,Final, ,99,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
9626,2000-03-13T00:00:00.000Z,124,4,False,1999,Final, ,115,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
9627,2000-03-14T00:00:00.000Z,85,4,False,1999,Final, ,78,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
9628,2000-03-17T00:00:00.000Z,114,4,False,1999,Final, ,81,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,13,LAC,LA,West,Pacific,LA Clippers,Clippers
9629,2000-03-18T00:00:00.000Z,101,4,False,1999,Final, ,88,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
9630,2000-03-19T00:00:00.000Z,100,4,False,1999,Final, ,98,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
9631,2000-03-20T00:00:00.000Z,96,4,False,1999,Final, ,102,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
9632,2000-03-21T00:00:00.000Z,97,4,False,1999,Final, ,96,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
9633,2000-03-22T00:00:00.000Z,119,4,False,1999,Final, ,96,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
9634,2000-03-23T00:00:00.000Z,84,4,False,1999,Final, ,105,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
9635,2000-03-24T00:00:00.000Z,95,4,False,1999,Final, ,83,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
9636,2000-03-26T00:00:00.000Z,123,4,False,1999,Final, ,78,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
9637,2000-03-28T00:00:00.000Z,96,4,False,1999,Final, ,99,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
9638,2000-03-29T00:00:00.000Z,95,4,False,1999,Final, ,110,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
9639,2000-03-30T00:00:00.000Z,122,4,False,1999,Final, ,90,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
9640,2000-03-31T00:00:00.000Z,102,4,False,1999,Final, ,104,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
9641,2000-04-02T00:00:00.000Z,117,4,False,1999,Final, ,95,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
9642,2000-04-04T00:00:00.000Z,105,4,False,1999,Final, ,102,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
9643,2000-04-05T00:00:00.000Z,98,4,False,1999,Final, ,108,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
9644,2000-04-06T00:00:00.000Z,76,4,False,1999,Final, ,70,16,MIA,Miami,East,Southeast,Miami Heat,Heat,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
9645,2000-04-07T00:00:00.000Z,84,4,False,1999,Final, ,104,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
9646,2000-04-08T00:00:00.000Z,98,4,False,1999,Final, ,96,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,13,LAC,LA,West,Pacific,LA Clippers,Clippers
9647,2000-04-08T00:00:00.000Z,80,4,False,1999,Final, ,98,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
9648,2000-04-09T00:00:00.000Z,92,4,False,1999,Final, ,80,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
9649,2000-04-09T00:00:00.000Z,96,4,False,1999,Final, ,80,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
9650,2000-04-10T00:00:00.000Z,105,4,False,1999,Final, ,107,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
9651,2000-04-10T00:00:00.000Z,112,4,False,1999,Final, ,103,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
9652,2000-04-11T00:00:00.000Z,92,4,False,1999,Final, ,81,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
9653,2000-04-12T00:00:00.000Z,95,4,False,1999,Final, ,91,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
9654,2000-04-12T00:00:00.000Z,77,4,False,1999,Final, ,73,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
9655,2000-04-12T00:00:00.000Z,110,4,False,1999,Final, ,83,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
9656,2000-04-13T00:00:00.000Z,103,4,False,1999,Final, ,109,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
9657,2000-04-13T00:00:00.000Z,77,4,False,1999,Final, ,93,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
9658,2000-04-14T00:00:00.000Z,106,4,False,1999,Final, ,91,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
9659,2000-04-14T00:00:00.000Z,92,4,False,1999,Final, ,104,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
9660,2000-04-14T00:00:00.000Z,94,4,False,1999,Final, ,104,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
9661,2000-04-15T00:00:00.000Z,100,4,False,1999,Final, ,94,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
9662,2000-04-15T00:00:00.000Z,116,4,False,1999,Final, ,120,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
9721,1999-11-02T00:00:00.000Z,90,4,False,1999,Final, ,103,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
9722,1999-11-05T00:00:00.000Z,95,4,False,1999,Final, ,83,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
9723,1999-11-06T00:00:00.000Z,102,4,False,1999,Final, ,93,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
9724,1999-11-07T00:00:00.000Z,109,4,False,1999,Final, ,99,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
9725,1999-11-08T00:00:00.000Z,115,4,False,1999,Final, ,100,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
9726,1999-11-09T00:00:00.000Z,80,4,False,1999,Final, ,103,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
9727,1999-11-10T00:00:00.000Z,95,4,False,1999,Final, ,109,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
9728,1999-11-12T00:00:00.000Z,78,4,False,1999,Final, ,93,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
9729,1999-11-13T00:00:00.000Z,111,4,False,1999,Final, ,100,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
9730,1999-11-26T00:00:00.000Z,93,4,False,1999,Final, ,91,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
9731,1999-11-27T00:00:00.000Z,94,4,False,1999,Final, ,84,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
9732,1999-11-30T00:00:00.000Z,77,4,False,1999,Final, ,101,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
9733,1999-12-01T00:00:00.000Z,128,4,False,1999,Final, ,122,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
9734,1999-12-02T00:00:00.000Z,110,4,False,1999,Final, ,100,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
9735,1999-12-03T00:00:00.000Z,75,4,False,1999,Final, ,100,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
9736,1999-12-04T00:00:00.000Z,91,4,False,1999,Final, ,92,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
9737,1999-12-05T00:00:00.000Z,98,4,False,1999,Final, ,92,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
9738,1999-12-06T00:00:00.000Z,91,4,False,1999,Final, ,99,13,LAC,LA,West,Pacific,LA Clippers,Clippers,16,MIA,Miami,East,Southeast,Miami Heat,Heat
9739,1999-12-07T00:00:00.000Z,83,4,False,1999,Final, ,77,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
9740,1999-12-08T00:00:00.000Z,99,4,False,1999,Final, ,81,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,13,LAC,LA,West,Pacific,LA Clippers,Clippers
9741,1999-12-10T00:00:00.000Z,91,4,False,1999,Final, ,107,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
9742,1999-12-11T00:00:00.000Z,108,4,False,1999,Final, ,90,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,13,LAC,LA,West,Pacific,LA Clippers,Clippers
9743,1999-12-11T00:00:00.000Z,94,4,False,1999,Final, ,106,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
9744,1999-12-12T00:00:00.000Z,99,4,False,1999,Final, ,97,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
9745,1999-12-14T00:00:00.000Z,105,4,False,1999,Final, ,97,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
9746,1999-12-15T00:00:00.000Z,103,4,False,1999,Final, ,98,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
9747,1999-12-16T00:00:00.000Z,95,4,False,1999,Final, ,96,16,MIA,Miami,East,Southeast,Miami Heat,Heat,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
9748,1999-12-17T00:00:00.000Z,103,4,False,1999,Final, ,94,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
9749,1999-12-18T00:00:00.000Z,74,4,False,1999,Final, ,98,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
9750,1999-12-20T00:00:00.000Z,111,4,False,1999,Final, ,99,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
9751,1999-12-21T00:00:00.000Z,113,4,False,1999,Final, ,103,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
9752,1999-12-22T00:00:00.000Z,97,4,False,1999,Final, ,103,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
9753,1999-12-23T00:00:00.000Z,105,4,False,1999,Final, ,89,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
9754,1999-12-26T00:00:00.000Z,109,4,False,1999,Final, ,86,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
9755,1999-12-27T00:00:00.000Z,108,4,False,1999,Final, ,96,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
9756,1999-12-28T00:00:00.000Z,114,4,False,1999,Final, ,101,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
9757,1999-12-29T00:00:00.000Z,96,4,False,1999,Final, ,94,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
9758,1999-12-30T00:00:00.000Z,86,4,False,1999,Final, ,89,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
9759,2000-01-25T00:00:00.000Z,93,4,False,1999,Final, ,87,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
9760,2000-01-26T00:00:00.000Z,99,4,False,1999,Final, ,116,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
9761,2000-01-27T00:00:00.000Z,92,4,False,1999,Final, ,80,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
9762,2000-01-28T00:00:00.000Z,117,4,False,1999,Final, ,89,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
9763,2000-01-29T00:00:00.000Z,94,4,False,1999,Final, ,84,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,16,MIA,Miami,East,Southeast,Miami Heat,Heat
9764,2000-01-29T00:00:00.000Z,81,4,False,1999,Final, ,67,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
9765,2000-02-01T00:00:00.000Z,105,4,False,1999,Final, ,81,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
9766,2000-02-02T00:00:00.000Z,114,4,False,1999,Final, ,68,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,13,LAC,LA,West,Pacific,LA Clippers,Clippers
9767,2000-02-03T00:00:00.000Z,99,4,False,1999,Final, ,102,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
9768,2000-02-04T00:00:00.000Z,90,4,False,1999,Final, ,97,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
9769,2000-02-05T00:00:00.000Z,97,4,False,1999,Final, ,105,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
9770,2000-02-06T00:00:00.000Z,94,4,False,1999,Final, ,100,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
9771,2000-02-08T00:00:00.000Z,119,4,False,1999,Final, ,80,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
9772,2000-02-09T00:00:00.000Z,115,4,False,1999,Final, ,100,16,MIA,Miami,East,Southeast,Miami Heat,Heat,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
9773,2000-02-09T00:00:00.000Z,114,4,False,1999,Final, ,81,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
9774,2000-02-10T00:00:00.000Z,90,4,False,1999,Final, ,112,13,LAC,LA,West,Pacific,LA Clippers,Clippers,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
9775,2000-02-15T00:00:00.000Z,93,4,False,1999,Final, ,95,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
9776,2000-02-15T00:00:00.000Z,103,4,False,1999,Final, ,86,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
9777,2000-02-15T00:00:00.000Z,99,4,False,1999,Final, ,112,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
