id,date,home_team_score,period,postseason,season,status,time,visitor_team_score,home_team.id,home_team.abbreviation,home_team.city,home_team.conference,home_team.division,home_team.full_name,home_team.name,visitor_team.id,visitor_team.abbreviation,visitor_team.city,visitor_team.conference,visitor_team.division,visitor_team.full_name,visitor_team.name
12719,2001-12-04T00:00:00.000Z,103,4,False,2001,Final, ,75,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
12720,2001-12-05T00:00:00.000Z,98,4,False,2001,Final, ,94,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
12721,2001-12-06T00:00:00.000Z,89,4,False,2001,Final, ,95,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
12722,2001-12-07T00:00:00.000Z,96,4,False,2001,Final, ,84,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
12723,2001-12-08T00:00:00.000Z,92,4,False,2001,Final, ,83,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
12724,2001-12-11T00:00:00.000Z,96,4,False,2001,Final, ,99,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
12725,2001-12-14T00:00:00.000Z,93,4,False,2001,Final, ,105,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
12726,2001-12-15T00:00:00.000Z,73,4,False,2001,Final, ,76,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,16,MIA,Miami,East,Southeast,Miami Heat,Heat
12727,2001-12-16T00:00:00.000Z,82,4,False,2001,Final, ,77,13,LAC,LA,West,Pacific,LA Clippers,Clippers,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
12728,2001-12-18T00:00:00.000Z,103,4,False,2001,Final, ,107,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
12729,2001-12-19T00:00:00.000Z,103,4,False,2001,Final, ,76,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
12730,2001-12-21T00:00:00.000Z,114,4,False,2001,Final, ,108,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
12731,2001-12-22T00:00:00.000Z,103,4,False,2001,Final, ,109,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
12732,2001-12-26T00:00:00.000Z,91,4,False,2001,Final, ,97,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
12733,2001-12-27T00:00:00.000Z,84,4,False,2001,Final, ,82,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
12734,2001-12-28T00:00:00.000Z,93,4,False,2001,Final, ,90,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
12735,2001-12-29T00:00:00.000Z,103,4,False,2001,Final, ,105,13,LAC,LA,West,Pacific,LA Clippers,Clippers,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
12838,2001-11-11T00:00:00.000Z,98,4,False,2001,Final, ,100,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
12839,2001-11-12T00:00:00.000Z,79,4,False,2001,Final, ,86,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
12840,2001-11-13T00:00:00.000Z,76,4,False,2001,Final, ,82,16,MIA,Miami,East,Southeast,Miami Heat,Heat,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
12841,2001-11-14T00:00:00.000Z,101,4,False,2001,Final, ,93,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
12842,2001-11-16T00:00:00.000Z,95,4,False,2001,Final, ,83,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
12843,2001-11-17T00:00:00.000Z,104,4,False,2001,Final, ,93,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
12844,2001-11-20T00:00:00.000Z,73,4,False,2001,Final, ,80,16,MIA,Miami,East,Southeast,Miami Heat,Heat,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
12845,2001-11-21T00:00:00.000Z,101,4,False,2001,Final, ,94,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
12846,2001-11-23T00:00:00.000Z,106,4,False,2001,Final, ,99,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
12847,2001-11-24T00:00:00.000Z,100,4,False,2001,Final, ,96,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,16,MIA,Miami,East,Southeast,Miami Heat,Heat
12848,2001-11-25T00:00:00.000Z,101,4,False,2001,Final, ,85,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
12849,2001-11-26T00:00:00.000Z,88,4,False,2001,Final, ,83,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
12850,2001-11-27T00:00:00.000Z,100,4,False,2001,Final, ,68,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
12851,2001-11-28T00:00:00.000Z,94,4,False,2001,Final, ,83,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
12852,2001-11-30T00:00:00.000Z,96,4,False,2001,Final, ,93,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,13,LAC,LA,West,Pacific,LA Clippers,Clippers
12853,2001-12-01T00:00:00.000Z,97,4,False,2001,Final, ,100,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
12854,2001-12-04T00:00:00.000Z,103,4,False,2001,Final, ,88,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
12855,2001-12-05T00:00:00.000Z,95,4,False,2001,Final, ,91,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
12856,2001-12-06T00:00:00.000Z,95,4,False,2001,Final, ,89,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
12857,2001-12-07T00:00:00.000Z,98,4,False,2001,Final, ,96,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
12858,2001-12-07T00:00:00.000Z,89,4,False,2001,Final, ,106,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
12859,2001-12-08T00:00:00.000Z,101,4,False,2001,Final, ,99,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
12860,2001-12-11T00:00:00.000Z,112,4,False,2001,Final, ,100,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
12861,2001-12-12T00:00:00.000Z,108,4,False,2001,Final, ,95,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
12862,2001-12-13T00:00:00.000Z,89,4,False,2001,Final, ,86,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
12863,2001-12-14T00:00:00.000Z,96,4,False,2001,Final, ,80,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
12864,2001-12-15T00:00:00.000Z,79,4,False,2001,Final, ,80,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
12865,2001-12-16T00:00:00.000Z,96,4,False,2001,Final, ,114,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
12866,2001-12-18T00:00:00.000Z,56,4,False,2001,Final, ,95,16,MIA,Miami,East,Southeast,Miami Heat,Heat,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
12867,2001-12-19T00:00:00.000Z,97,4,False,2001,Final, ,79,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
12868,2001-12-20T00:00:00.000Z,88,4,False,2001,Final, ,90,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
12869,2001-12-21T00:00:00.000Z,75,4,False,2001,Final, ,93,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
12870,2001-12-22T00:00:00.000Z,102,4,False,2001,Final, ,80,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
12871,2001-12-26T00:00:00.000Z,89,4,False,2001,Final, ,74,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
12872,2001-12-27T00:00:00.000Z,75,4,False,2001,Final, ,88,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
12873,2001-12-28T00:00:00.000Z,98,4,False,2001,Final, ,88,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
12874,2001-12-29T00:00:00.000Z,113,4,False,2001,Final, ,97,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
12875,2001-12-30T00:00:00.000Z,114,4,False,2001,Final, ,90,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
12876,2001-12-31T00:00:00.000Z,98,4,False,2001,Final, ,76,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
12877,2002-01-01T00:00:00.000Z,112,4,False,2001,Final, ,97,13,LAC,LA,West,Pacific,LA Clippers,Clippers,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
12878,2002-01-02T00:00:00.000Z,110,4,False,2001,Final, ,94,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
12879,2002-01-02T00:00:00.000Z,86,4,False,2001,Final, ,87,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
12880,2002-01-04T00:00:00.000Z,80,4,False,2001,Final, ,82,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,13,LAC,LA,West,Pacific,LA Clippers,Clippers
12881,2002-01-05T00:00:00.000Z,81,4,False,2001,Final, ,90,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
12882,2002-01-05T00:00:00.000Z,86,4,False,2001,Final, ,83,13,LAC,LA,West,Pacific,LA Clippers,Clippers,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
12883,2002-01-06T00:00:00.000Z,89,4,False,2001,Final, ,109,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
12884,2002-01-07T00:00:00.000Z,98,4,False,2001,Final, ,87,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
12885,2002-01-08T00:00:00.000Z,96,4,False,2001,Final, ,88,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,13,LAC,LA,West,Pacific,LA Clippers,Clippers
12886,2002-01-09T00:00:00.000Z,91,4,False,2001,Final, ,102,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
12887,2002-01-10T00:00:00.000Z,85,4,False,2001,Final, ,92,16,MIA,Miami,East,Southeast,Miami Heat,Heat,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
12888,2002-01-11T00:00:00.000Z,104,4,False,2001,Final, ,90,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
12889,2002-01-12T00:00:00.000Z,100,4,False,2001,Final, ,108,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
12890,2002-01-12T00:00:00.000Z,108,4,False,2001,Final, ,74,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,16,MIA,Miami,East,Southeast,Miami Heat,Heat
12891,2002-01-13T00:00:00.000Z,103,4,False,2001,Final, ,100,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
12892,2002-01-14T00:00:00.000Z,99,4,False,2001,Final, ,97,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
12893,2002-01-15T00:00:00.000Z,112,4,False,2001,Final, ,106,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
12894,2002-01-16T00:00:00.000Z,99,4,False,2001,Final, ,108,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
12895,2002-01-17T00:00:00.000Z,91,4,False,2001,Final, ,94,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
12896,2002-01-18T00:00:00.000Z,96,4,False,2001,Final, ,90,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
12897,2002-01-19T00:00:00.000Z,81,4,False,2001,Final, ,98,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
12898,2002-01-19T00:00:00.000Z,113,4,False,2001,Final, ,93,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,13,LAC,LA,West,Pacific,LA Clippers,Clippers
12899,2002-01-21T00:00:00.000Z,95,4,False,2001,Final, ,91,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
13034,2001-11-17T00:00:00.000Z,112,4,False,2001,Final, ,103,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
13035,2001-11-20T00:00:00.000Z,87,4,False,2001,Final, ,94,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
13036,2001-11-21T00:00:00.000Z,78,4,False,2001,Final, ,86,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
13037,2001-11-22T00:00:00.000Z,75,4,False,2001,Final, ,78,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
13038,2001-11-23T00:00:00.000Z,89,4,False,2001,Final, ,91,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
13039,2001-11-24T00:00:00.000Z,91,4,False,2001,Final, ,84,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
13132,2001-11-17T00:00:00.000Z,87,4,False,2001,Final, ,97,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
13133,2001-11-18T00:00:00.000Z,81,4,False,2001,Final, ,87,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
13134,2001-11-19T00:00:00.000Z,113,4,False,2001,Final, ,77,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
13135,2001-11-20T00:00:00.000Z,84,4,False,2001,Final, ,88,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
13136,2001-11-21T00:00:00.000Z,96,4,False,2001,Final, ,92,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
13137,2001-11-23T00:00:00.000Z,79,4,False,2001,Final, ,97,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
13138,2001-11-24T00:00:00.000Z,99,4,False,2001,Final, ,94,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
13139,2001-11-27T00:00:00.000Z,112,4,False,2001,Final, ,102,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
13140,2001-11-28T00:00:00.000Z,85,4,False,2001,Final, ,99,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
13141,2001-11-29T00:00:00.000Z,96,4,False,2001,Final, ,105,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
13142,2001-11-30T00:00:00.000Z,102,4,False,2001,Final, ,85,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
13143,2001-12-01T00:00:00.000Z,93,4,False,2001,Final, ,81,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
13144,2001-12-01T00:00:00.000Z,82,4,False,2001,Final, ,111,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
13145,2001-12-02T00:00:00.000Z,69,4,False,2001,Final, ,85,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
13146,2001-12-04T00:00:00.000Z,94,4,False,2001,Final, ,84,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
13147,2001-12-06T00:00:00.000Z,76,4,False,2001,Final, ,105,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
13148,2001-12-07T00:00:00.000Z,129,4,False,2001,Final, ,94,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
13149,2001-12-08T00:00:00.000Z,113,4,False,2001,Final, ,92,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
13150,2001-12-09T00:00:00.000Z,89,4,False,2001,Final, ,78,13,LAC,LA,West,Pacific,LA Clippers,Clippers,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
13151,2001-12-11T00:00:00.000Z,89,4,False,2001,Final, ,87,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
13152,2001-12-15T00:00:00.000Z,117,4,False,2001,Final, ,106,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
13153,2001-12-18T00:00:00.000Z,92,4,False,2001,Final, ,101,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
13154,2001-12-19T00:00:00.000Z,98,4,False,2001,Final, ,90,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
13155,2001-12-21T00:00:00.000Z,94,4,False,2001,Final, ,89,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
13156,2001-12-22T00:00:00.000Z,102,4,False,2001,Final, ,90,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
13157,2001-12-23T00:00:00.000Z,91,4,False,2001,Final, ,101,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
13158,2001-12-25T00:00:00.000Z,102,4,False,2001,Final, ,94,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
13159,2001-12-26T00:00:00.000Z,89,4,False,2001,Final, ,91,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
13160,2001-12-27T00:00:00.000Z,89,4,False,2001,Final, ,74,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
13161,2001-12-28T00:00:00.000Z,86,4,False,2001,Final, ,91,16,MIA,Miami,East,Southeast,Miami Heat,Heat,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
13162,2001-12-29T00:00:00.000Z,102,4,False,2001,Final, ,99,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
13163,2001-12-30T00:00:00.000Z,93,4,False,2001,Final, ,95,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
