id,date,home_team_score,period,postseason,season,status,time,visitor_team_score,home_team.id,home_team.abbreviation,home_team.city,home_team.conference,home_team.division,home_team.full_name,home_team.name,visitor_team.id,visitor_team.abbreviation,visitor_team.city,visitor_team.conference,visitor_team.division,visitor_team.full_name,visitor_team.name
473357,2021-10-04T00:00:00.000Z,123,4,False,2021,Final,,107,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
457263,2021-08-11T00:00:00.000Z,90,4,False,2021,Final,,84,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
473358,2021-10-04T00:00:00.000Z,98,4,False,2021,Final,,97,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
457264,2021-08-11T00:00:00.000Z,94,6,False,2021,Final,,97,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,16,MIA,Miami,East,Southeast,Miami Heat,Heat
473359,2021-10-04T00:00:00.000Z,125,4,False,2021,Final,,99,16,MIA,Miami,East,Southeast,Miami Heat,Heat,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
448628,2021-08-03T00:00:00.000Z,82,5,False,2021,Final,,89,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
459139,2021-08-12T00:00:00.000Z,84,4,False,2021,Final,,90,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
459132,2021-08-12T00:00:00.000Z,88,5,False,2021,Final,,96,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
473360,2021-10-04T00:00:00.000Z,117,4,False,2021,Final,,114,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
459133,2021-08-12T00:00:00.000Z,108,4,False,2021,Final,,71,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
473362,2021-10-04T00:00:00.000Z,97,4,False,2021,Final,,113,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
459134,2021-08-12T00:00:00.000Z,92,4,False,2021,Final,,76,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
473363,2021-10-04T00:00:00.000Z,117,4,False,2021,Final,,106,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
473367,2021-10-05T00:00:00.000Z,0,0,False,2021,7:30 PM ET,,0,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
459135,2021-08-12T00:00:00.000Z,105,4,False,2021,Final,,106,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
473364,2021-10-04T00:00:00.000Z,111,4,False,2021,Final,,85,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
473366,2021-10-05T00:00:00.000Z,0,0,False,2021,8:00 PM ET,,0,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
459136,2021-08-12T00:00:00.000Z,84,6,False,2021,Final,,81,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
473361,2021-10-04T00:00:00.000Z,107,4,False,2021,Final,,121,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
473369,2021-10-05T00:00:00.000Z,0,0,False,2021,8:00 PM ET,,0,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
459137,2021-08-12T00:00:00.000Z,64,4,False,2021,Final,,97,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
473365,2021-10-04T00:00:00.000Z,103,4,False,2021,Final,,102,13,LAC,LA,West,Pacific,LA Clippers,Clippers,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
473368,2021-10-05T00:00:00.000Z,0,0,False,2021,8:00 PM ET,,0,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
459138,2021-08-12T00:00:00.000Z,78,4,False,2021,Final,,59,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
473422,2021-10-21T00:00:00.000Z,115,4,False,2021,Final,,113,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,13,LAC,LA,West,Pacific,LA Clippers,Clippers
473450,2021-10-25T00:00:00.000Z,108,4,False,2021,Final,,111,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
473411,2021-10-20T00:00:00.000Z,123,4,False,2021,Final,,122,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
473437,2021-10-23T00:00:00.000Z,96,4,False,2021,Final,,89,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
473424,2021-10-21T00:00:00.000Z,113,4,False,2021,Final,,87,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
473412,2021-10-20T00:00:00.000Z,88,4,False,2021,Final,,94,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
473414,2021-10-20T00:00:00.000Z,138,6,False,2021,Final,,134,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
473415,2021-10-20T00:00:00.000Z,132,4,False,2021,Final,,121,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
473428,2021-10-22T00:00:00.000Z,112,4,False,2021,Final,,123,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
473426,2021-10-22T00:00:00.000Z,135,5,False,2021,Final,,134,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
473482,2021-10-29T00:00:00.000Z,106,4,False,2021,Final,,75,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
473435,2021-10-23T00:00:00.000Z,114,4,False,2021,Final,,120,13,LAC,LA,West,Pacific,LA Clippers,Clippers,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
473475,2021-10-28T00:00:00.000Z,110,4,False,2021,Final,,102,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
473443,2021-10-24T00:00:00.000Z,97,4,False,2021,Final,,107,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
473449,2021-10-25T00:00:00.000Z,98,4,False,2021,Final,,107,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
473472,2021-10-27T00:00:00.000Z,116,4,False,2021,Final,,96,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
473489,2021-10-30T00:00:00.000Z,107,4,False,2021,Final,,99,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
473464,2021-10-27T00:00:00.000Z,108,4,False,2021,Final,,113,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
473492,2021-10-30T00:00:00.000Z,91,4,False,2021,Final,,93,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
473514,2021-11-02T00:00:00.000Z,112,4,False,2021,Final,,100,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
473502,2021-11-01T00:00:00.000Z,104,4,False,2021,Final,,113,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
473518,2021-11-03T00:00:00.000Z,79,4,False,2021,Final,,92,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
473567,2021-11-10T00:00:00.000Z,104,4,False,2021,Final,,88,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
473506,2021-11-01T00:00:00.000Z,97,4,False,2021,Final,,115,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
473550,2021-11-07T00:00:00.000Z,107,4,False,2021,Final,,100,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
473524,2021-11-03T00:00:00.000Z,108,4,False,2021,Final,,109,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
473529,2021-11-04T00:00:00.000Z,78,4,False,2021,Final,,95,16,MIA,Miami,East,Southeast,Miami Heat,Heat,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
473533,2021-11-05T00:00:00.000Z,101,4,False,2021,Final,,102,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
473538,2021-11-05T00:00:00.000Z,126,4,False,2021,Final,,85,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
473566,2021-11-10T00:00:00.000Z,104,4,False,2021,Final,,112,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
473543,2021-11-06T00:00:00.000Z,105,4,False,2021,Final,,90,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
473547,2021-11-07T00:00:00.000Z,120,4,False,2021,Final,,107,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
473556,2021-11-08T00:00:00.000Z,108,4,False,2021,Final,,92,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
473563,2021-11-09T00:00:00.000Z,109,4,False,2021,Final,,118,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
473562,2021-11-08T00:00:00.000Z,126,5,False,2021,Final,,123,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
473576,2021-11-10T00:00:00.000Z,119,4,False,2021,Final,,109,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
473577,2021-11-10T00:00:00.000Z,123,4,False,2021,Final,,110,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
473652,2021-11-20T00:00:00.000Z,115,4,False,2021,Final,,105,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
473580,2021-11-11T00:00:00.000Z,100,4,False,2021,Final,,111,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
473657,2021-11-21T00:00:00.000Z,109,4,False,2021,Final,,103,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
473579,2021-11-11T00:00:00.000Z,112,4,False,2021,Final,,109,13,LAC,LA,West,Pacific,LA Clippers,Clippers,16,MIA,Miami,East,Southeast,Miami Heat,Heat
473584,2021-11-12T00:00:00.000Z,122,5,False,2021,Final,,113,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
473582,2021-11-12T00:00:00.000Z,98,4,False,2021,Final,,78,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
473610,2021-11-15T00:00:00.000Z,96,4,False,2021,Final,,99,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
473612,2021-11-15T00:00:00.000Z,90,4,False,2021,Final,,103,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,16,MIA,Miami,East,Southeast,Miami Heat,Heat
473627,2021-11-17T00:00:00.000Z,109,4,False,2021,Final,,84,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
473634,2021-11-18T00:00:00.000Z,112,4,False,2021,Final,,97,16,MIA,Miami,East,Southeast,Miami Heat,Heat,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
473630,2021-11-17T00:00:00.000Z,105,4,False,2021,Final,,98,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
473635,2021-11-18T00:00:00.000Z,115,4,False,2021,Final,,90,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
473644,2021-11-19T00:00:00.000Z,130,4,False,2021,Final,,108,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
473645,2021-11-19T00:00:00.000Z,94,4,False,2021,Final,,81,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,13,LAC,LA,West,Pacific,LA Clippers,Clippers
473690,2021-11-26T00:00:00.000Z,100,4,False,2021,Final,,132,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
473650,2021-11-20T00:00:00.000Z,138,4,False,2021,Final,,95,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
473664,2021-11-22T00:00:00.000Z,108,4,False,2021,Final,,90,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
473698,2021-11-26T00:00:00.000Z,118,4,False,2021,Final,,103,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
473669,2021-11-22T00:00:00.000Z,96,4,False,2021,Final,,110,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
473685,2021-11-24T00:00:00.000Z,106,4,False,2021,Final,,124,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
473672,2021-11-23T00:00:00.000Z,119,4,False,2021,Final,,100,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
473677,2021-11-24T00:00:00.000Z,104,4,False,2021,Final,,123,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
473678,2021-11-24T00:00:00.000Z,114,4,False,2021,Final,,93,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
473700,2021-11-27T00:00:00.000Z,90,4,False,2021,Final,,99,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
473784,2021-12-08T00:00:00.000Z,104,4,False,2021,Final,,94,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
473708,2021-11-28T00:00:00.000Z,128,4,False,2021,Final,,101,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
473691,2021-11-26T00:00:00.000Z,97,4,False,2021,Final,,118,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
473714,2021-11-29T00:00:00.000Z,100,4,False,2021,Final,,98,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
473735,2021-12-01T00:00:00.000Z,115,4,False,2021,Final,,124,13,LAC,LA,West,Pacific,LA Clippers,Clippers,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
473736,2021-12-02T00:00:00.000Z,115,4,False,2021,Final,,119,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
473743,2021-12-03T00:00:00.000Z,118,4,False,2021,Final,,116,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
473788,2021-12-09T00:00:00.000Z,123,4,False,2021,Final,,111,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
473770,2021-12-06T00:00:00.000Z,90,4,False,2021,Final,,102,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,13,LAC,LA,West,Pacific,LA Clippers,Clippers
473771,2021-12-07T00:00:00.000Z,109,4,False,2021,Final,,121,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
473805,2021-12-11T00:00:00.000Z,113,4,False,2021,Final,,106,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
473769,2021-12-06T00:00:00.000Z,126,4,False,2021,Final,,95,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
473772,2021-12-07T00:00:00.000Z,99,4,False,2021,Final,,102,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
473774,2021-12-08T00:00:00.000Z,115,4,False,2021,Final,,92,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
473778,2021-12-08T00:00:00.000Z,116,5,False,2021,Final,,119,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
473798,2021-12-10T00:00:00.000Z,106,4,False,2021,Final,,93,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
473814,2021-12-13T00:00:00.000Z,100,4,False,2021,Final,,102,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
473838,2021-12-16T00:00:00.000Z,103,4,False,2021,Final,,116,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
473790,2021-12-10T00:00:00.000Z,95,4,False,2021,Final,,116,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
473806,2021-12-12T00:00:00.000Z,104,4,False,2021,Final,,116,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
473815,2021-12-13T00:00:00.000Z,113,4,False,2021,Final,,107,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
473844,2021-12-17T00:00:00.000Z,107,4,False,2021,Final,,111,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
473831,2021-12-15T00:00:00.000Z,99,4,False,2021,Final,,111,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
473827,2021-12-15T00:00:00.000Z,124,4,False,2021,Final,,103,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,13,LAC,LA,West,Pacific,LA Clippers,Clippers
473750,2021-12-04T00:00:00.000Z,107,4,False,2021,Final,,112,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
473417,2021-10-20T00:00:00.000Z,97,4,False,2021,Final,,117,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
473555,2021-11-08T00:00:00.000Z,127,4,False,2021,Final,,113,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
473480,2021-10-29T00:00:00.000Z,111,4,False,2021,Final,,92,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,13,LAC,LA,West,Pacific,LA Clippers,Clippers
473425,2021-10-22T00:00:00.000Z,109,4,False,2021,Final,,114,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
473487,2021-10-30T00:00:00.000Z,103,4,False,2021,Final,,129,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,16,MIA,Miami,East,Southeast,Miami Heat,Heat
473632,2021-11-18T00:00:00.000Z,89,4,False,2021,Final,,103,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
473572,2021-11-10T00:00:00.000Z,100,4,False,2021,Final,,108,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
473629,2021-11-17T00:00:00.000Z,107,4,False,2021,Final,,97,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
473761,2021-12-06T00:00:00.000Z,110,4,False,2021,Final,,121,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
473498,2021-10-31T00:00:00.000Z,95,4,False,2021,Final,,85,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
473741,2021-12-03T00:00:00.000Z,115,4,False,2021,Final,,119,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,13,LAC,LA,West,Pacific,LA Clippers,Clippers
473588,2021-11-12T00:00:00.000Z,109,4,False,2021,Final,,123,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
473516,2021-11-03T00:00:00.000Z,117,4,False,2021,Final,,108,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
473526,2021-11-03T00:00:00.000Z,112,4,False,2021,Final,,99,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
