id,date,home_team_score,period,postseason,season,status,time,visitor_team_score,home_team.id,home_team.abbreviation,home_team.city,home_team.conference,home_team.division,home_team.full_name,home_team.name,visitor_team.id,visitor_team.abbreviation,visitor_team.city,visitor_team.conference,visitor_team.division,visitor_team.full_name,visitor_team.name
11131,2000-10-31T00:00:00.000Z,82,4,False,2000,Final, ,86,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
11132,2000-10-31T00:00:00.000Z,97,4,False,2000,Final, ,86,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
11133,2000-10-31T00:00:00.000Z,95,4,False,2000,Final, ,104,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
11134,2000-10-31T00:00:00.000Z,97,4,False,2000,Final, ,93,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
11135,2000-10-31T00:00:00.000Z,107,4,False,2000,Final, ,94,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,13,LAC,LA,West,Pacific,LA Clippers,Clippers
11136,2000-10-31T00:00:00.000Z,94,4,False,2000,Final, ,88,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
11137,2000-11-01T00:00:00.000Z,103,4,False,2000,Final, ,83,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
11138,2000-11-01T00:00:00.000Z,77,4,False,2000,Final, ,95,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
11139,2000-11-01T00:00:00.000Z,102,4,False,2000,Final, ,100,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
11140,2000-11-01T00:00:00.000Z,112,4,False,2000,Final, ,99,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
11141,2000-11-02T00:00:00.000Z,94,4,False,2000,Final, ,69,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
11142,2000-11-02T00:00:00.000Z,103,4,False,2000,Final, ,91,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
11143,2000-11-02T00:00:00.000Z,101,4,False,2000,Final, ,97,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
11144,2000-11-02T00:00:00.000Z,108,4,False,2000,Final, ,82,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
11145,2000-11-03T00:00:00.000Z,93,4,False,2000,Final, ,91,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
11146,2000-11-03T00:00:00.000Z,80,4,False,2000,Final, ,87,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
11147,2000-11-03T00:00:00.000Z,83,4,False,2000,Final, ,79,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,16,MIA,Miami,East,Southeast,Miami Heat,Heat
11148,2000-11-03T00:00:00.000Z,93,4,False,2000,Final, ,100,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
11149,2000-11-04T00:00:00.000Z,82,4,False,2000,Final, ,84,16,MIA,Miami,East,Southeast,Miami Heat,Heat,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
11150,2000-11-04T00:00:00.000Z,103,4,False,2000,Final, ,96,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
